symbol,timestamp,open,high,low,close,volume,trade_count,vwap
MSFT,2019-01-02 05:00:00+00:00,99.55,101.75,98.94,101.12,39489403.0,238247.0,100.722652
MSFT,2019-01-03 05:00:00+00:00,100.1,100.185,97.2,97.4,46872336.0,301143.0,98.176078
MSFT,2019-01-04 05:00:00+00:00,99.72,102.51,98.93,101.93,49550886.0,300049.0,101.477502
MSFT,2019-01-07 05:00:00+00:00,101.64,103.2681,100.98,102.06,39213900.0,238932.0,102.251276
MSFT,2019-01-08 05:00:00+00:00,103.04,103.97,101.7134,102.8,35293776.0,223597.0,102.758991
MSFT,2019-01-09 05:00:00+00:00,103.86,104.88,103.2445,104.27,35137990.0,232148.0,104.188528
MSFT,2019-01-10 05:00:00+00:00,103.22,103.75,102.38,103.6,34821210.0,176727.0,103.30398
MSFT,2019-01-11 05:00:00+00:00,103.19,103.44,101.64,102.8,30921249.0,186827.0,102.436622
MSFT,2019-01-14 05:00:00+00:00,101.9,102.8716,101.26,102.05,33051201.0,148452.0,101.989072
MSFT,2019-01-15 05:00:00+00:00,102.51,105.05,101.88,105.01,34662053.0,207263.0,104.525297
MSFT,2019-01-16 05:00:00+00:00,105.26,106.255,104.96,105.38,33277711.0,196232.0,105.445134
MSFT,2019-01-17 05:00:00+00:00,105.0,106.625,104.76,106.12,31105512.0,183082.0,105.752479
MSFT,2019-01-18 05:00:00+00:00,107.46,107.9,105.91,107.71,45747924.0,215716.0,107.321838
MSFT,2019-01-22 05:00:00+00:00,106.75,107.1,104.86,105.68,38011175.0,198407.0,105.906545
MSFT,2019-01-23 05:00:00+00:00,106.12,107.04,105.34,106.71,28384473.0,179031.0,106.32297
MSFT,2019-01-24 05:00:00+00:00,106.86,107.0,105.34,106.2,24943023.0,165278.0,106.086645
MSFT,2019-01-25 05:00:00+00:00,107.24,107.88,106.59,107.17,35630345.0,190497.0,107.206466
MSFT,2019-01-28 05:00:00+00:00,106.26,106.48,104.66,105.08,31881396.0,212838.0,105.12983
MSFT,2019-01-29 05:00:00+00:00,104.88,104.97,102.17,102.94,33810481.0,211626.0,103.121475
MSFT,2019-01-30 05:00:00+00:00,104.62,106.38,104.33,106.38,52579089.0,319793.0,105.344165
MSFT,2019-01-31 05:00:00+00:00,103.8,105.22,103.18,104.43,61274066.0,326618.0,104.349676
MSFT,2019-02-01 05:00:00+00:00,103.775,104.0999,102.35,102.78,41032012.0,214381.0,103.08601
MSFT,2019-02-04 05:00:00+00:00,102.92,105.8,102.77,105.74,34912112.0,193661.0,105.170371
MSFT,2019-02-05 05:00:00+00:00,106.06,107.27,105.96,107.22,31392347.0,167999.0,106.926492
MSFT,2019-02-06 05:00:00+00:00,107.0,107.0,105.53,106.03,23705723.0,145730.0,106.103344
MSFT,2019-02-07 05:00:00+00:00,105.185,105.59,104.29,105.27,33987692.0,196224.0,105.091026
MSFT,2019-02-08 05:00:00+00:00,104.32,105.78,104.2603,105.67,24542300.0,136022.0,105.168293
MSFT,2019-02-11 05:00:00+00:00,106.2,106.58,104.965,105.25,21675986.0,132580.0,105.457949
MSFT,2019-02-12 05:00:00+00:00,106.14,107.14,105.48,106.89,27913277.0,159335.0,106.715009
MSFT,2019-02-13 05:00:00+00:00,107.5,107.78,106.71,106.81,20337717.0,124896.0,107.082413
MSFT,2019-02-14 05:00:00+00:00,106.31,107.29,105.66,106.9,24317143.0,142119.0,106.688789
MSFT,2019-02-15 05:00:00+00:00,107.91,108.3,107.3624,108.22,31313889.0,155615.0,107.938578
MSFT,2019-02-19 05:00:00+00:00,107.79,108.66,107.78,108.17,20365878.0,120034.0,108.221949
MSFT,2019-02-20 05:00:00+00:00,107.86,107.94,106.29,107.15,24842238.0,143111.0,107.152927
MSFT,2019-02-21 05:00:00+00:00,106.9,109.48,106.87,109.41,31140711.0,199039.0,108.697278
MSFT,2019-02-22 05:00:00+00:00,110.05,111.2,109.82,110.97,30932832.0,182451.0,110.771638
MSFT,2019-02-25 05:00:00+00:00,111.76,112.18,111.26,111.59,26815966.0,154671.0,111.70904
MSFT,2019-02-26 05:00:00+00:00,111.26,113.24,111.17,112.36,24138984.0,147827.0,112.470303
MSFT,2019-02-27 05:00:00+00:00,111.69,112.36,110.88,112.17,23427050.0,127159.0,111.928169
MSFT,2019-02-28 05:00:00+00:00,112.04,112.88,111.73,112.03,34747779.0,136859.0,112.160795
MSFT,2019-03-01 05:00:00+00:00,112.89,113.02,111.665,112.53,23874741.0,132306.0,112.43057
MSFT,2019-03-04 05:00:00+00:00,113.02,113.25,110.8,112.26,29965760.0,170810.0,112.089396
MSFT,2019-03-05 05:00:00+00:00,112.25,112.39,111.23,111.7,22846482.0,117996.0,111.714819
MSFT,2019-03-06 05:00:00+00:00,111.87,112.66,111.43,111.75,19073903.0,129588.0,111.907563
MSFT,2019-03-07 05:00:00+00:00,111.4,111.55,109.865,110.39,28327793.0,166526.0,110.505447
MSFT,2019-03-08 05:00:00+00:00,109.16,110.71,108.8,110.51,25263272.0,159274.0,109.844057
MSFT,2019-03-11 04:00:00+00:00,110.99,112.95,110.98,112.83,29458543.0,158011.0,112.587173
MSFT,2019-03-12 04:00:00+00:00,112.82,113.99,112.6499,113.62,29510219.0,160479.0,113.556953
MSFT,2019-03-13 04:00:00+00:00,114.13,115.0,113.78,114.5,43591976.0,165842.0,114.504186
MSFT,2019-03-14 04:00:00+00:00,114.54,115.2,114.33,114.59,39029986.0,141673.0,114.672446
MSFT,2019-03-15 04:00:00+00:00,115.34,117.25,114.59,115.91,73663478.0,209460.0,115.930932
MSFT,2019-03-18 04:00:00+00:00,116.17,117.61,116.05,117.57,38936990.0,163253.0,117.204313
MSFT,2019-03-19 04:00:00+00:00,118.09,118.44,116.99,117.65,46085076.0,190259.0,117.653201
MSFT,2019-03-20 04:00:00+00:00,117.39,118.75,116.71,117.52,31507290.0,178018.0,117.588607
MSFT,2019-03-21 04:00:00+00:00,117.135,120.82,117.09,120.22,33434703.0,177075.0,119.372831
MSFT,2019-03-22 04:00:00+00:00,119.5,119.59,117.04,117.05,38048135.0,216872.0,117.859908
MSFT,2019-03-25 04:00:00+00:00,116.56,118.01,116.3224,117.66,29279036.0,191855.0,117.400859
MSFT,2019-03-26 04:00:00+00:00,118.38,118.705,116.85,117.91,28665924.0,187014.0,117.744601
MSFT,2019-03-27 04:00:00+00:00,117.875,118.21,115.5215,116.77,25467736.0,165645.0,116.732849
MSFT,2019-03-28 04:00:00+00:00,117.44,117.58,116.13,116.93,19858879.0,133566.0,116.864186
MSFT,2019-03-29 04:00:00+00:00,118.07,118.32,116.96,117.94,31786578.0,135615.0,117.75827
MSFT,2019-04-01 04:00:00+00:00,118.95,119.1085,118.1,119.02,25350626.0,139651.0,118.847086
MSFT,2019-04-02 04:00:00+00:00,119.06,119.48,118.52,119.19,20090252.0,113159.0,119.107156
MSFT,2019-04-03 04:00:00+00:00,119.86,120.43,119.15,119.97,25822838.0,145348.0,119.853949
MSFT,2019-04-04 04:00:00+00:00,120.1,120.23,118.38,119.36,21948169.0,144206.0,119.247691
MSFT,2019-04-05 04:00:00+00:00,119.39,120.23,119.37,119.89,17344950.0,103276.0,119.84689
MSFT,2019-04-08 04:00:00+00:00,119.81,120.02,118.64,119.93,17438187.0,104372.0,119.682028
MSFT,2019-04-09 04:00:00+00:00,118.63,119.54,118.58,119.28,19519109.0,119227.0,119.180307
MSFT,2019-04-10 04:00:00+00:00,119.76,120.35,119.54,120.19,17996699.0,111591.0,120.052586
MSFT,2019-04-11 04:00:00+00:00,120.54,120.85,119.92,120.33,15655225.0,112624.0,120.244885
MSFT,2019-04-12 04:00:00+00:00,120.64,120.98,120.37,120.95,21954482.0,124425.0,120.745994
MSFT,2019-04-15 04:00:00+00:00,120.94,121.58,120.57,121.05,18084386.0,112380.0,121.033502
MSFT,2019-04-16 04:00:00+00:00,121.64,121.65,120.1,120.77,15596026.0,111988.0,120.98934
MSFT,2019-04-17 04:00:00+00:00,121.24,121.85,120.54,121.77,21123342.0,137786.0,121.355791
MSFT,2019-04-18 04:00:00+00:00,122.19,123.52,121.3018,123.37,33082946.0,162841.0,122.682349
MSFT,2019-04-22 04:00:00+00:00,122.62,124.0,122.57,123.76,16664198.0,109056.0,123.569957
MSFT,2019-04-23 04:00:00+00:00,124.1,125.58,123.83,125.44,26239898.0,167917.0,124.955525
MSFT,2019-04-24 04:00:00+00:00,125.79,125.85,124.52,125.01,33859268.0,198515.0,125.480522
MSFT,2019-04-25 04:00:00+00:00,130.06,131.37,128.83,129.15,41048172.0,261741.0,129.725735
MSFT,2019-04-26 04:00:00+00:00,129.7,130.5152,129.02,129.89,27356124.0,159707.0,129.712147
MSFT,2019-04-29 04:00:00+00:00,129.9,130.18,129.35,129.77,18249123.0,118154.0,129.80039
MSFT,2019-04-30 04:00:00+00:00,129.81,130.7,129.3947,130.6,27505276.0,157411.0,130.273059
MSFT,2019-05-01 04:00:00+00:00,130.53,130.65,127.7,127.88,29144785.0,176195.0,129.052807
MSFT,2019-05-02 04:00:00+00:00,127.98,128.0,125.52,126.21,28847231.0,215745.0,126.561869
MSFT,2019-05-03 04:00:00+00:00,127.36,129.43,127.25,128.9,27021385.0,161375.0,128.5707
MSFT,2019-05-06 04:00:00+00:00,126.39,128.56,126.11,128.15,26987683.0,186212.0,127.793541
MSFT,2019-05-07 04:00:00+00:00,126.46,127.18,124.22,125.52,40930196.0,282981.0,125.445814
MSFT,2019-05-08 04:00:00+00:00,125.44,126.37,124.75,125.51,32306036.0,194212.0,125.615277
MSFT,2019-05-09 04:00:00+00:00,124.29,125.79,123.57,125.5,29643220.0,211712.0,124.758918
MSFT,2019-05-10 04:00:00+00:00,124.91,127.93,123.82,127.13,33706372.0,245779.0,126.030212
MSFT,2019-05-13 04:00:00+00:00,124.11,125.55,123.04,123.35,37574142.0,286573.0,123.782124
MSFT,2019-05-14 04:00:00+00:00,123.87,125.88,123.7,124.73,28790903.0,191850.0,124.919106
MSFT,2019-05-15 04:00:00+00:00,124.26,126.71,123.7,126.02,27229653.0,187852.0,125.699034
MSFT,2019-05-16 04:00:00+00:00,126.75,129.38,126.46,128.93,33630278.0,213888.0,128.737538
MSFT,2019-05-17 04:00:00+00:00,128.305,130.46,127.92,128.07,29232018.0,188487.0,128.774638
MSFT,2019-05-20 04:00:00+00:00,126.52,127.5894,125.7607,126.22,27194559.0,161875.0,126.512252
MSFT,2019-05-21 04:00:00+00:00,127.43,127.5273,126.58,126.9,17728957.0,115601.0,127.02955
MSFT,2019-05-22 04:00:00+00:00,126.62,128.24,126.52,127.67,17550419.0,118987.0,127.567496
