timestamp,open,high,low,close
2023-11-10,7.28800,7.29370,7.28500,7.28500
2023-11-09,7.27420,7.28740,7.27420,7.28400
2023-11-08,7.27450,7.28280,7.26570,7.27480
2023-11-07,7.27600,7.28600,7.27460,7.27900
2023-11-06,7.28400,7.28890,7.26550,7.26890
2023-11-03,7.31660,7.31890,7.25990,7.28000
2023-11-02,7.31500,7.31940,7.31130,7.31350
2023-11-01,7.31630,7.32010,7.31620,7.31730
2023-10-31,7.31500,7.31900,7.31400,7.31660
2023-10-30,7.31700,7.31870,7.31150,7.31150
2023-10-27,7.31020,7.31900,7.31020,7.31710
2023-10-26,7.31700,7.31980,7.31360,7.31580
2023-10-25,7.30510,7.31810,7.30510,7.31650
2023-10-24,7.30750,7.31320,7.29710,7.30950
2023-10-23,7.31880,7.31880,7.30700,7.30710
2023-10-20,7.31150,7.32340,7.30680,7.31370
2023-10-19,7.31510,7.31860,7.30990,7.30990
2023-10-18,7.31050,7.31800,7.29830,7.31510
2023-10-17,7.31050,7.31800,7.30880,7.31600
2023-10-16,7.30490,7.31480,7.29880,7.31080
2023-10-13,7.30190,7.30870,7.29580,7.30430
2023-10-12,7.29920,7.30590,7.29150,7.30590
2023-10-11,7.29480,7.30360,7.28990,7.29900
2023-10-10,7.29110,7.29990,7.27530,7.29350
2023-10-09,7.30100,7.30160,7.28280,7.29110
2023-10-06,7.30100,7.30200,7.30100,7.30100
2023-10-05,7.30100,7.30250,7.30100,7.30100
2023-10-04,7.30100,7.30200,7.29800,7.30200
2023-10-03,7.30100,7.30200,7.30100,7.30100
2023-10-02,7.30100,7.30150,7.30100,7.30150
2023-09-29,7.30100,7.30300,7.29950,7.30200
2023-09-28,7.31050,7.31640,7.29400,7.29950
2023-09-27,7.29160,7.31370,7.29080,7.31300
2023-09-26,7.31100,7.31250,7.30120,7.31250
2023-09-25,7.29800,7.31330,7.29490,7.31150
2023-09-22,7.29540,7.30660,7.29540,7.29800
2023-09-21,7.29110,7.31080,7.28810,7.30660
2023-09-20,7.29100,7.29950,7.28110,7.28900
2023-09-19,7.28800,7.30530,7.28800,7.29700
2023-09-18,7.28200,7.29810,7.27440,7.29200
2023-09-15,7.27500,7.28250,7.24600,7.27600
2023-09-14,7.26200,7.28390,7.26200,7.27690
2023-09-13,7.28500,7.29080,7.26800,7.27300
2023-09-12,7.27990,7.29630,7.27990,7.29110
2023-09-11,7.33150,7.33150,7.26600,7.28840
2023-09-08,7.33800,7.34980,7.32870,7.34500
2023-09-07,7.31580,7.32990,7.31580,7.32970
2023-09-06,7.31940,7.32130,7.30230,7.31840
2023-09-05,7.27700,7.30900,7.27700,7.30180
2023-09-04,7.26230,7.27550,7.26230,7.27550
2023-09-01,7.24240,7.26950,7.24240,7.26750
2023-08-31,7.28270,7.29130,7.25000,7.25950
2023-08-30,7.27860,7.29370,7.27700,7.28900
2023-08-29,7.28550,7.29550,7.27910,7.27960
2023-08-28,7.26810,7.29530,7.26800,7.29000
2023-08-25,7.28000,7.29340,7.27810,7.28650
2023-08-24,7.27570,7.28660,7.26880,7.27900
2023-08-23,7.28410,7.29420,7.27200,7.27900
2023-08-22,7.26720,7.29930,7.26570,7.29400
2023-08-21,7.29230,7.31570,7.27590,7.28250
2023-08-18,7.27120,7.29530,7.26430,7.28550
2023-08-17,7.30800,7.31770,7.27500,7.28880
2023-08-16,7.29200,7.29900,7.28830,7.29810
2023-08-15,7.27930,7.28990,7.26570,7.28990
2023-08-14,7.25310,7.26590,7.23700,7.25800
2023-08-11,7.22490,7.24010,7.22130,7.23880
2023-08-10,7.20470,7.22010,7.20130,7.21770
2023-08-09,7.21230,7.21510,7.19450,7.21140
2023-08-08,7.20160,7.22250,7.20160,7.21990
2023-08-07,7.19150,7.19470,7.18280,7.19420
2023-08-04,7.15500,7.18750,7.15400,7.17400
2023-08-03,7.18880,7.19520,7.16360,7.17160
2023-08-02,7.16630,7.19790,7.16520,7.19200
2023-08-01,7.16150,7.17950,7.15900,7.17700
2023-07-31,7.13610,7.15350,7.13450,7.14350
2023-07-28,7.16380,7.17400,7.14380,7.14970
2023-07-27,7.13480,7.17550,7.11960,7.17000
2023-07-26,7.14950,7.16200,7.13710,7.13710
2023-07-25,7.15110,7.16300,7.13110,7.13870
2023-07-24,7.18550,7.20750,7.18050,7.18600
2023-07-21,7.16440,7.19150,7.16160,7.18820
2023-07-20,7.18620,7.18940,7.16440,7.17770
2023-07-19,7.19110,7.22790,7.19110,7.22400
2023-07-18,7.16330,7.18760,7.16070,7.18760
2023-07-17,7.14800,7.17770,7.14800,7.17400
2023-07-14,7.13560,7.14550,7.11900,7.14150
2023-07-13,7.16610,7.17610,7.14750,7.14850
2023-07-12,7.19100,7.19500,7.16100,7.16500
2023-07-11,7.22490,7.23040,7.19420,7.20950
2023-07-10,7.21500,7.24150,7.21500,7.22500
2023-07-07,7.23500,7.24730,7.21910,7.22500
2023-07-06,7.24900,7.25480,7.23100,7.24890
2023-07-05,7.21010,7.25200,7.21010,7.25200
2023-07-04,7.22800,7.24380,7.20990,7.21700
2023-07-03,7.23200,7.25570,7.22230,7.24500
2023-06-30,7.25880,7.26990,7.24250,7.25100
2023-06-29,7.23200,7.25680,7.22710,7.24800
2023-06-28,7.22490,7.25550,7.22130,7.23900
2023-06-27,7.22760,7.22770,7.20500,7.22730
2023-06-26,7.20110,7.24250,7.20110,7.24250
2023-06-23,7.17940,7.17940,7.17820,7.17920
2023-06-22,7.17990,7.17990,7.17990,7.17990
2023-06-21,7.18660,7.19790,7.17400,7.17400
2023-06-20,7.16660,7.18510,7.16580,7.18210
2023-06-19,7.13790,7.16600,7.13420,7.16200
2023-06-16,7.13210,7.14090,7.10510,7.12500
2023-06-15,7.17260,7.18000,7.11850,7.12250
2023-06-14,7.16350,7.16950,7.14600,7.15100
2023-06-13,7.16080,7.16730,7.14130,7.16590
2023-06-12,7.13500,7.14950,7.12850,7.14790
2023-06-09,7.11920,7.13580,7.11100,7.12850
2023-06-08,7.13900,7.14200,7.11090,7.11200
2023-06-07,7.10450,7.14000,7.10210,7.13330
2023-06-06,7.11770,7.12480,7.09920,7.11800
2023-06-05,7.10800,7.12400,7.09300,7.10090
2023-06-02,7.10400,7.10400,7.05500,7.08300
2023-06-01,7.10320,7.12430,7.08730,7.09900
2023-05-31,7.09250,7.11330,7.09040,7.10900
2023-05-30,7.07400,7.09860,7.06600,7.07880
2023-05-29,7.06040,7.07990,7.06040,7.07060
2023-05-26,7.07880,7.07950,7.04560,7.06250
2023-05-25,7.06800,7.08020,7.06030,7.07820
2023-05-24,7.06750,7.06750,7.03660,7.06050
2023-05-23,7.03880,7.05790,7.03880,7.05510
2023-05-22,7.02030,7.03880,7.01600,7.03080
2023-05-19,7.05810,7.05880,7.00200,7.01400
2023-05-18,6.99910,7.04250,6.99630,7.03700
2023-05-17,6.98600,7.00300,6.97290,6.99440
2023-05-16,6.95370,6.97980,6.95180,6.97830
2023-05-15,6.95700,6.96540,6.94610,6.95200
2023-05-12,6.95000,6.95990,6.94250,6.95850
2023-05-11,6.93210,6.94990,6.93050,6.94850
2023-05-10,6.92400,6.93500,6.91300,6.92880
2023-05-09,6.91640,6.92910,6.91640,6.92000
2023-05-08,6.91300,6.91950,6.90950,6.91550
2023-05-05,6.90500,6.92130,6.90500,6.90800
2023-05-04,6.90300,6.92050,6.89210,6.90670
2023-05-03,6.91230,6.91230,6.91130,6.91130
2023-05-02,6.91250,6.91250,6.91100,6.91130
2023-05-01,6.91220,6.91220,6.91100,6.91100
2023-04-28,6.91500,6.92850,6.91080,6.91790
2023-04-27,6.93190,6.93250,6.91060,6.92030
2023-04-26,6.92800,6.94230,6.91620,6.92700
2023-04-25,6.89000,6.93500,6.89000,6.93230
2023-04-24,6.88810,6.90620,6.88810,6.89470
2023-04-21,6.87880,6.89610,6.87610,6.89300
2023-04-20,6.89000,6.89620,6.87000,6.87400
2023-04-19,6.87510,6.90100,6.87510,6.88510
2023-04-18,6.87600,6.88050,6.86480,6.87660
2023-04-17,6.87800,6.88250,6.86640,6.88170
2023-04-14,6.85980,6.87480,6.83180,6.87200
2023-04-13,6.87210,6.87950,6.86750,6.86800
2023-04-12,6.89000,6.89080,6.87020,6.87210
2023-04-11,6.88800,6.89250,6.88220,6.88550
2023-04-10,6.88130,6.88810,6.87180,6.88350
2023-04-07,6.87920,6.87920,6.86500,6.86500
2023-04-06,6.88450,6.88450,6.87010,6.87010
2023-04-05,6.88000,6.88000,6.87800,6.87800
2023-04-04,6.88000,6.88650,6.87510,6.87990
2023-04-03,6.88100,6.89450,6.87330,6.87700
2023-03-31,6.85200,6.88770,6.84370,6.87450
2023-03-30,6.89750,6.90700,6.86950,6.87100
2023-03-29,6.87730,6.89330,6.87510,6.88660
2023-03-28,6.87350,6.88830,6.87120,6.87550
2023-03-27,6.87410,6.89250,6.86750,6.87950
2023-03-24,6.83670,6.88440,6.83660,6.86790
2023-03-23,6.85240,6.85820,6.81600,6.82860
2023-03-22,6.87460,6.89340,6.85750,6.85800
2023-03-21,6.87990,6.88710,6.86880,6.87880
2023-03-20,6.87500,6.90330,6.87500,6.87850
2023-03-17,6.89210,6.89680,6.86100,6.88830
2023-03-16,6.89100,6.91170,6.89010,6.89980
2023-03-15,6.88200,6.91000,6.86800,6.90670
2023-03-14,6.86360,6.88540,6.85370,6.87950
2023-03-13,6.91000,6.91890,6.83450,6.84750
2023-03-10,6.96670,6.97250,6.90000,6.91950
2023-03-09,6.96390,6.97430,6.95550,6.96300
2023-03-08,6.97250,6.97750,6.94400,6.95650
2023-03-07,6.94190,6.97260,6.92300,6.97260
2023-03-06,6.90800,6.93950,6.90420,6.93350
2023-03-03,6.89690,6.91440,6.88800,6.90350
2023-03-02,6.88310,6.92050,6.87600,6.91930
2023-03-01,6.93500,6.93500,6.86000,6.87290
2023-02-28,6.95150,6.95150,6.93020,6.93350
2023-02-27,6.95800,6.97390,6.94000,6.94330
2023-02-24,6.91380,6.96300,6.91080,6.96300
2023-02-23,6.89660,6.91960,6.87950,6.90880
2023-02-22,6.87920,6.89990,6.87920,6.89000
2023-02-21,6.86050,6.88700,6.86050,6.88700
2023-02-20,6.86500,6.87290,6.84860,6.85630
2023-02-17,6.86490,6.88500,6.86490,6.86610
2023-02-16,6.84900,6.86700,6.84270,6.85500
2023-02-15,6.82400,6.85750,6.82280,6.85150
2023-02-14,6.81500,6.83090,6.80710,6.83090
2023-02-13,6.83100,6.83440,6.81900,6.81900
2023-02-10,6.78850,6.81580,6.78660,6.81580
2023-02-09,6.78950,6.79300,6.77200,6.77820
2023-02-08,6.77870,6.79400,6.77100,6.79400
2023-02-07,6.77680,6.79280,6.77400,6.78700
2023-02-06,6.80700,6.80740,6.77030,6.79880
2023-02-03,6.73980,6.80020,6.73570,6.80020
2023-02-02,6.70610,6.73600,6.70550,6.73570
2023-02-01,6.75000,6.75250,6.73850,6.74350
2023-01-31,6.75400,6.76160,6.74810,6.75310
2023-01-30,6.74910,6.78250,6.74350,6.74900
2023-01-27,6.78500,6.78500,6.78250,6.78250
2023-01-25,6.78450,6.78450,6.78250,6.78250
2023-01-23,6.78450,6.78450,6.78450,6.78450
2023-01-20,6.76500,6.79550,6.76420,6.79550
2023-01-19,6.76560,6.79060,6.76560,6.77930
2023-01-18,6.77900,6.78880,6.74060,6.76200
2023-01-17,6.73500,6.78500,6.73220,6.76890
2023-01-16,6.69500,6.73880,6.69050,6.73800
2023-01-13,6.72200,6.73770,6.70000,6.70000
2023-01-12,6.75900,6.76340,6.72560,6.72600
2023-01-11,6.78310,6.78800,6.76220,6.76500
2023-01-10,6.76200,6.79040,6.75200,6.77800
2023-01-09,6.81500,6.81500,6.75900,6.77050
2023-01-06,6.87700,6.87800,6.83300,6.83400
2023-01-05,6.88410,6.88900,6.86760,6.87840
2023-01-04,6.90300,6.90690,6.87700,6.88700
2023-01-03,6.91270,6.92320,6.87550,6.90690
2023-01-02,6.89850,6.89850,6.89850,6.89850
2022-12-30,6.95880,6.96100,6.89230,6.89720
2022-12-29,6.98000,6.98000,6.96060,6.96250
2022-12-28,6.96020,6.97740,6.96020,6.97740
2022-12-27,6.96200,6.96750,6.94810,6.96000
2022-12-26,6.98960,6.98970,6.96100,6.96100
2022-12-23,6.99680,6.99750,6.98070,6.98800
2022-12-22,6.97050,6.98400,6.97050,6.98340
2022-12-21,6.96460,6.98330,6.96380,6.98150
2022-12-20,6.97900,6.98800,6.95900,6.96050
2022-12-19,6.98300,6.98440,6.96930,6.97770
2022-12-16,6.98090,6.98450,6.96180,6.97130
2022-12-15,6.94660,6.97800,6.94660,6.97210
2022-12-14,6.95150,6.96300,6.93930,6.95030
2022-12-13,6.98630,6.98850,6.94350,6.94350
2022-12-12,6.98100,6.98820,6.95640,6.97780
2022-12-09,6.95000,6.96250,6.94250,6.95640
2022-12-08,6.97150,6.98210,6.96420,6.96540
2022-12-07,6.98930,6.99450,6.97070,6.97070
2022-12-06,6.95920,6.99990,6.95530,6.99350
2022-12-05,6.97400,6.98480,6.94430,6.96100
2022-12-02,7.04900,7.06450,7.01880,7.01950
2022-12-01,7.04250,7.08840,7.04200,7.04290
2022-11-30,7.15510,7.15550,7.06660,7.08790
2022-11-29,7.20790,7.20790,7.15340,7.15730
2022-11-28,7.22750,7.23870,7.18900,7.20790
2022-11-25,7.16280,7.18000,7.14720,7.16420
2022-11-24,7.14780,7.15280,7.13280,7.15000
2022-11-23,7.14070,7.17000,7.13920,7.15850
2022-11-22,7.15710,7.16550,7.13060,7.13880
2022-11-21,7.15010,7.16910,7.14990,7.16400
2022-11-18,7.13920,7.15530,7.10880,7.11970
2022-11-17,7.09200,7.16280,7.09200,7.15510
2022-11-16,7.05490,7.08710,7.05490,7.08540
2022-11-15,7.04470,7.06100,7.02410,7.04450
2022-11-14,7.08080,7.08180,7.02450,7.07200
2022-11-11,7.18500,7.18860,7.08820,7.10660
2022-11-10,7.25170,7.27270,7.18100,7.18400
2022-11-09,7.23300,7.25570,7.23300,7.24010
2022-11-08,7.22250,7.26300,7.21900,7.24850
2022-11-07,7.21520,7.25000,7.20400,7.22660
2022-11-04,7.31000,7.31000,7.17600,7.18310
2022-11-03,7.28750,7.32130,7.28750,7.30050
2022-11-02,7.27770,7.28900,7.26480,7.28900
2022-11-01,7.32120,7.32750,7.25300,7.27300
2022-10-31,7.26250,7.30300,7.25040,7.30150
2022-10-28,7.23380,7.26070,7.21730,7.24990
2022-10-27,7.16260,7.23700,7.16240,7.22440
2022-10-26,7.28750,7.29940,7.16440,7.17100
2022-10-25,7.29460,7.30950,7.26010,7.26930
2022-10-24,7.25150,7.26340,7.25040,7.26290
2022-10-21,7.23530,7.24990,7.22000,7.22440
2022-10-20,7.22900,7.24380,7.21140,7.21340
2022-10-19,7.20140,7.23020,7.19800,7.22850
2022-10-18,7.19060,7.20060,7.18790,7.20060
2022-10-17,7.18060,7.20560,7.17900,7.19510
2022-10-14,7.17710,7.20000,7.15960,7.19250
2022-10-13,7.16500,7.22290,7.16500,7.17050
2022-10-12,7.17120,7.19090,7.15610,7.17250
2022-10-11,7.14470,7.19480,7.14200,7.16700
2022-10-10,7.11000,7.15620,7.10800,7.15540
2022-10-07,7.11400,7.11400,7.11400,7.11400
2022-10-06,7.11590,7.11590,7.11400,7.11400
2022-10-05,7.11600,7.11600,7.11400,7.11400
2022-10-04,7.11400,7.11670,7.11400,7.11400
2022-10-03,7.11400,7.11400,7.11400,7.11400
2022-09-30,7.10450,7.13440,7.08230,7.11400
2022-09-29,7.15450,7.21100,7.12010,7.12010
2022-09-28,7.18300,7.25070,7.18300,7.19950
2022-09-27,7.15430,7.17840,7.14720,7.17650
2022-09-26,7.14000,7.16840,7.13160,7.13390
2022-09-23,7.08900,7.12980,7.08900,7.12710
2022-09-22,7.08780,7.09500,7.05970,7.06930
2022-09-21,7.03530,7.05400,7.03230,7.04960
2022-09-20,7.01150,7.02130,7.00460,7.01830
2022-09-19,6.99940,7.02050,6.99940,7.00540
2022-09-16,7.00440,7.02540,6.98040,6.98040
2022-09-15,6.96610,6.99660,6.96090,6.99360
2022-09-14,6.96880,6.97310,6.95700,6.96170
2022-09-13,6.91740,6.93260,6.91740,6.92500
2022-09-09,6.94670,6.95130,6.91720,6.92560
2022-09-08,6.95620,6.96910,6.94820,6.95750
2022-09-07,6.96250,6.98030,6.96250,6.96620
2022-09-06,6.93520,6.96530,6.93010,6.95370
2022-09-05,6.91850,6.94350,6.91850,6.93400
2022-09-02,6.90620,6.90920,6.89960,6.90030
2022-09-01,6.90610,6.90820,6.89330,6.90700
2022-08-31,6.91150,6.91550,6.88700,6.88870
2022-08-30,6.90700,6.92140,6.89820,6.91060
2022-08-29,6.89770,6.92230,6.89770,6.90800
2022-08-26,6.84740,6.87280,6.84740,6.87170
2022-08-25,6.84790,6.85720,6.84250,6.84820
2022-08-24,6.84440,6.86940,6.84250,6.85950
2022-08-23,6.84350,6.86600,6.82960,6.83410
2022-08-22,6.82600,6.85070,6.82120,6.84860
2022-08-19,6.80100,6.81870,6.80100,6.81690
2022-08-18,6.77670,6.79650,6.77670,6.78610
2022-08-17,6.78250,6.78670,6.76880,6.78090
2022-08-16,6.78900,6.79730,6.78260,6.78800
2022-08-15,6.75020,6.77500,6.74920,6.77350
2022-08-12,6.74390,6.74690,6.73260,6.74300
2022-08-11,6.73180,6.74500,6.73180,6.74470
2022-08-10,6.75320,6.76040,6.72300,6.72370
2022-08-09,6.75620,6.75860,6.75090,6.75260
2022-08-08,6.75990,6.76520,6.75100,6.75100
2022-08-05,6.74260,6.76250,6.74160,6.76120
2022-08-04,6.75150,6.75910,6.74640,6.74930
2022-08-03,6.76000,6.76000,6.74520,6.75730
2022-08-02,6.77400,6.78250,6.74680,6.75260
2022-08-01,6.74700,6.77440,6.74380,6.76880
2022-07-29,6.74420,6.75190,6.72790,6.74420
2022-07-28,6.74200,6.75150,6.73570,6.74700
2022-07-27,6.76400,6.76890,6.75060,6.75850
2022-07-26,6.74530,6.76540,6.74530,6.76380
2022-07-25,6.75510,6.75790,6.74360,6.75090
2022-07-22,6.76410,6.77130,6.74550,6.75140
2022-07-21,6.76210,6.77100,6.75450,6.76670
2022-07-20,6.73850,6.75530,6.73850,6.75450
2022-07-19,6.74800,6.75390,6.73920,6.74450
2022-07-18,6.74740,6.75490,6.73200,6.74220
2022-07-15,6.75170,6.76840,6.74000,6.75700
2022-07-14,6.72810,6.76860,6.72250,6.75470
2022-07-13,6.72650,6.73820,6.71610,6.71870
2022-07-12,6.73630,6.73750,6.71790,6.72480
2022-07-11,6.69620,6.71950,6.69620,6.71800
2022-07-08,6.69480,6.70770,6.69000,6.69500
2022-07-07,6.71190,6.71350,6.69510,6.70200
2022-07-06,6.71530,6.71630,6.69860,6.70750
2022-07-05,6.69650,6.72310,6.68450,6.71970
2022-07-04,6.69780,6.70080,6.68520,6.70000
2022-07-01,6.69440,6.71600,6.69300,6.70150
2022-06-30,6.70450,6.70470,6.68950,6.69860
2022-06-29,6.70600,6.70930,6.68610,6.70020
2022-06-28,6.70050,6.71250,6.67490,6.70750
2022-06-27,6.68520,6.69370,6.68360,6.68990
2022-06-24,6.69460,6.69950,6.68260,6.68830
2022-06-23,6.70450,6.71450,6.69530,6.69850
2022-06-22,6.70310,6.72650,6.69550,6.69880
2022-06-21,6.68140,6.70380,6.67380,6.68950
2022-06-20,6.70800,6.71090,6.67050,6.69250
2022-06-17,6.69200,6.71770,6.69140,6.71660
2022-06-16,6.69320,6.71850,6.69180,6.70350
2022-06-15,6.73060,6.73060,6.70140,6.71410
2022-06-14,6.75860,6.76090,6.71320,6.74100
2022-06-13,6.73680,6.75910,6.72640,6.75460
2022-06-10,6.69090,6.71720,6.67860,6.70880
2022-06-09,6.69430,6.70080,6.66150,6.69200
2022-06-08,6.66650,6.69570,6.66270,6.68370
2022-06-07,6.66890,6.67890,6.66110,6.66800
2022-06-06,6.64090,6.65670,6.63780,6.65390
2022-06-03,6.66030,6.66030,6.66030,6.66030
2022-06-02,6.68950,6.70580,6.65950,6.66010
2022-06-01,6.66730,6.69930,6.66310,6.68640
2022-05-31,6.66950,6.67500,6.65000,6.67200
2022-05-30,6.70230,6.70230,6.64470,6.66060
2022-05-27,6.74920,6.75110,6.69100,6.69850
2022-05-26,6.69160,6.74840,6.69160,6.73890
2022-05-25,6.66160,6.69780,6.65710,6.69210
2022-05-24,6.66130,6.67960,6.64740,6.65370
2022-05-23,6.67580,6.69160,6.64300,6.64950
2022-05-20,6.72220,6.73140,6.66520,6.69300
2022-05-19,6.76120,6.76850,6.70860,6.71240
2022-05-18,6.73910,6.75750,6.73600,6.75450
2022-05-17,6.77570,6.78850,6.72070,6.73420
2022-05-16,6.77510,6.80250,6.77190,6.78610
2022-05-13,6.79130,6.81120,6.77650,6.78900
2022-05-12,6.73250,6.79600,6.72720,6.78650
2022-05-11,6.73300,6.73710,6.71250,6.72110
2022-05-10,6.72850,6.74020,6.69150,6.73480
2022-05-09,6.69850,6.73060,6.69230,6.73000
2022-05-06,6.65780,6.69330,6.65780,6.66560
2022-05-05,6.59150,6.65570,6.59080,6.65570
2022-05-03,6.60850,6.60850,6.60850,6.60850
2022-04-29,6.61660,6.65040,6.58320,6.60850
2022-04-28,6.55820,6.63070,6.55820,6.62480
2022-04-27,6.55990,6.56350,6.54680,6.56000
2022-04-26,6.55550,6.56130,6.52630,6.55570
2022-04-25,6.51400,6.57730,6.51320,6.55930
2022-04-22,6.44900,6.50550,6.44870,6.50150
2022-04-21,6.41550,6.45200,6.40880,6.45050
2022-04-20,6.40950,6.41930,6.39450,6.41920
2022-04-19,6.36900,6.39650,6.36800,6.39350
2022-04-18,6.37440,6.37500,6.36090,6.36280
2022-04-15,6.37630,6.37630,6.36600,6.37100
2022-04-14,6.36590,6.38050,6.36220,6.37840
2022-04-13,6.36850,6.37070,6.36180,6.36830
2022-04-12,6.37300,6.37420,6.36210,6.36560
2022-04-11,6.36450,6.37510,6.36430,6.36650
2022-04-08,6.36170,6.36710,6.35450,6.36150
2022-04-07,6.36150,6.36430,6.35500,6.35690
2022-04-06,6.37220,6.37620,6.35400,6.35990
2022-04-05,6.36320,6.36320,6.36280,6.36320
2022-04-04,6.36310,6.36310,6.36280,6.36300
2022-04-01,6.34150,6.36480,6.34150,6.36310
2022-03-31,6.34800,6.35380,6.33540,6.33980
2022-03-30,6.36250,6.36330,6.34580,6.34760
2022-03-29,6.36930,6.37340,6.35930,6.36070
2022-03-28,6.37900,6.38100,6.36430,6.37210
2022-03-25,6.36450,6.36640,6.35720,6.36620
2022-03-24,6.37450,6.37760,6.36420,6.36770
2022-03-23,6.36500,6.37630,6.36400,6.37240
2022-03-22,6.36050,6.36700,6.35570,6.36640
2022-03-21,6.35720,6.36630,6.34920,6.35570
2022-03-18,6.34830,6.36690,6.34630,6.36140
2022-03-17,6.34700,6.35270,6.34080,6.34700
2022-03-16,6.36900,6.36900,6.34120,6.35150
2022-03-15,6.37520,6.38590,6.36510,6.37050
2022-03-14,6.34870,6.36560,6.34420,6.36120
2022-03-11,6.32360,6.34030,6.31780,6.33940
2022-03-10,6.31680,6.32440,6.31470,6.32170
2022-03-09,6.31660,6.32550,6.31070,6.31770
2022-03-08,6.31620,6.31970,6.30920,6.31870
2022-03-07,6.32620,6.32620,6.31440,6.31990
2022-03-04,6.31750,6.32180,6.31220,6.31990
2022-03-03,6.31870,6.32080,6.31290,6.32000
2022-03-02,6.31350,6.32250,6.30860,6.32150
