symbol,timestamp,open,high,low,close,volume,trade_count,vwap
NVDA,2019-02-15 05:00:00+00:00,162.95,163.87,156.42,157.34,38622624.0,267182.0,159.107223
NVDA,2019-02-19 05:00:00+00:00,156.91,159.89,156.14,156.64,14211472.0,98329.0,158.198776
NVDA,2019-02-20 05:00:00+00:00,157.82,161.26,157.37,158.55,14021728.0,106322.0,159.540205
NVDA,2019-02-21 05:00:00+00:00,159.06,160.05,155.18,155.77,11664014.0,96103.0,156.957818
NVDA,2019-02-22 05:00:00+00:00,157.86,159.95,157.31,159.19,10542728.0,86653.0,158.951217
NVDA,2019-02-25 05:00:00+00:00,162.56,165.28,158.34,158.69,16999957.0,137445.0,161.271266
NVDA,2019-02-26 05:00:00+00:00,158.5,160.76,155.75,157.1,12576778.0,116737.0,157.812555
NVDA,2019-02-27 05:00:00+00:00,156.52,157.59,153.11,155.41,12924912.0,110712.0,155.585559
NVDA,2019-02-28 05:00:00+00:00,155.0,155.9,153.36,154.26,8762010.0,73975.0,154.525023
NVDA,2019-03-01 05:00:00+00:00,156.27,158.1489,153.92,156.45,9371448.0,80027.0,156.323123
NVDA,2019-03-04 05:00:00+00:00,158.0,158.92,154.5,156.78,10639335.0,92729.0,156.757202
NVDA,2019-03-05 05:00:00+00:00,156.15,158.0571,153.96,156.52,9564922.0,74826.0,156.44813
NVDA,2019-03-06 05:00:00+00:00,156.16,156.5,151.94,152.05,10403878.0,78919.0,153.477408
NVDA,2019-03-07 05:00:00+00:00,151.1,151.49,147.4001,149.26,11640846.0,86126.0,149.419347
NVDA,2019-03-08 05:00:00+00:00,145.66,151.07,144.8,150.64,10735680.0,75169.0,149.008921
NVDA,2019-03-11 04:00:00+00:00,151.59,162.06,149.69,161.14,22060501.0,145518.0,159.019936
NVDA,2019-03-12 04:00:00+00:00,162.26,164.39,159.19,162.52,15037196.0,111527.0,162.445716
NVDA,2019-03-13 04:00:00+00:00,164.0,169.8,163.73,168.62,19793563.0,137721.0,168.001966
NVDA,2019-03-14 04:00:00+00:00,168.99,169.47,165.25,165.56,13803330.0,91844.0,167.083775
NVDA,2019-03-15 04:00:00+00:00,167.3,171.53,167.16,169.81,18325483.0,103592.0,169.841064
NVDA,2019-03-18 04:00:00+00:00,171.08,173.25,167.8577,169.0,12601543.0,91333.0,170.201844
NVDA,2019-03-19 04:00:00+00:00,172.76,177.5,172.08,175.71,21948718.0,155615.0,175.51136
NVDA,2019-03-20 04:00:00+00:00,176.88,179.03,173.0,174.4,18773705.0,125549.0,175.283664
NVDA,2019-03-21 04:00:00+00:00,175.33,185.0,175.13,183.94,21342835.0,143240.0,181.547044
NVDA,2019-03-22 04:00:00+00:00,182.84,184.7997,176.94,177.5,19270998.0,130160.0,179.671155
NVDA,2019-03-25 04:00:00+00:00,175.86,178.45,171.11,173.78,13843511.0,101483.0,173.593394
NVDA,2019-03-26 04:00:00+00:00,179.489,181.75,174.5969,176.87,18098600.0,124459.0,178.128437
NVDA,2019-03-27 04:00:00+00:00,177.9,179.77,173.7,176.5,12380266.0,84822.0,176.163058
NVDA,2019-03-28 04:00:00+00:00,177.55,179.9,175.11,177.25,12283908.0,76709.0,177.481978
NVDA,2019-03-29 04:00:00+00:00,179.94,180.54,177.91,179.56,12122489.0,74005.0,179.184264
NVDA,2019-04-01 04:00:00+00:00,183.26,183.5,180.3745,182.28,12711150.0,83451.0,182.123012
NVDA,2019-04-02 04:00:00+00:00,183.25,184.7887,181.52,183.0,11327908.0,79802.0,183.024713
NVDA,2019-04-03 04:00:00+00:00,185.0,191.0,184.8,188.62,20274973.0,179435.0,188.700737
NVDA,2019-04-04 04:00:00+00:00,188.0,189.97,185.73,188.26,11822422.0,115326.0,187.909963
NVDA,2019-04-05 04:00:00+00:00,190.0,191.65,188.53,190.95,12445491.0,88291.0,190.480129
NVDA,2019-04-08 04:00:00+00:00,189.72,192.8,188.75,191.79,10938681.0,78961.0,190.806166
NVDA,2019-04-09 04:00:00+00:00,190.44,190.89,187.56,189.26,11404451.0,86538.0,189.096953
NVDA,2019-04-10 04:00:00+00:00,189.23,193.14,189.05,192.1,11455822.0,100631.0,191.689036
NVDA,2019-04-11 04:00:00+00:00,192.2,193.47,189.55,191.54,9637449.0,85487.0,191.555087
NVDA,2019-04-12 04:00:00+00:00,193.1,193.26,189.66,190.01,12245635.0,77374.0,190.854047
NVDA,2019-04-15 04:00:00+00:00,189.7,189.9,183.1,184.7,11614737.0,105508.0,185.123847
NVDA,2019-04-16 04:00:00+00:00,186.28,188.97,184.9641,188.21,10428863.0,82795.0,187.516656
NVDA,2019-04-17 04:00:00+00:00,189.62,190.46,186.39,187.29,9062669.0,81736.0,188.048112
NVDA,2019-04-18 04:00:00+00:00,187.56,188.93,185.18,186.3,10233815.0,71900.0,186.662886
NVDA,2019-04-22 04:00:00+00:00,185.35,189.1,184.08,188.43,7429905.0,60844.0,187.438679
NVDA,2019-04-23 04:00:00+00:00,189.0,191.93,188.61,190.67,9056335.0,80591.0,190.899294
NVDA,2019-04-24 04:00:00+00:00,191.09,192.81,188.64,191.17,8317508.0,71834.0,191.056022
NVDA,2019-04-25 04:00:00+00:00,189.55,190.45,183.7,186.91,13079913.0,118230.0,186.573774
NVDA,2019-04-26 04:00:00+00:00,180.71,180.8876,173.3,178.0,22302188.0,203151.0,176.899477
NVDA,2019-04-29 04:00:00+00:00,178.41,180.45,175.5,179.33,10231182.0,80009.0,178.651461
NVDA,2019-04-30 04:00:00+00:00,178.03,182.03,177.26,181.0,9500034.0,86536.0,180.431291
NVDA,2019-05-01 04:00:00+00:00,183.11,184.81,180.46,180.47,9171349.0,81490.0,182.702722
NVDA,2019-05-02 04:00:00+00:00,180.86,184.87,179.115,183.19,10124460.0,92488.0,182.587093
NVDA,2019-05-03 04:00:00+00:00,183.53,183.93,180.53,183.01,8673956.0,81720.0,182.535341
NVDA,2019-05-06 04:00:00+00:00,175.5,180.34,174.0,179.85,10989910.0,104299.0,177.971034
NVDA,2019-05-07 04:00:00+00:00,177.9,177.9,171.17,173.11,14469547.0,159325.0,174.01538
NVDA,2019-05-08 04:00:00+00:00,172.0,177.15,171.52,173.92,10959737.0,108191.0,175.111495
NVDA,2019-05-09 04:00:00+00:00,171.14,171.53,165.4,170.19,16891932.0,177989.0,168.931639
NVDA,2019-05-10 04:00:00+00:00,168.95,171.59,164.0,168.82,14675414.0,183203.0,167.692843
NVDA,2019-05-13 04:00:00+00:00,163.5,164.43,157.81,158.45,17169484.0,207125.0,160.696791
NVDA,2019-05-14 04:00:00+00:00,160.05,163.46,158.4904,162.04,13611712.0,137246.0,161.63336
NVDA,2019-05-15 04:00:00+00:00,159.8,161.05,157.41,159.58,13055528.0,123037.0,159.811461
NVDA,2019-05-16 04:00:00+00:00,159.36,161.905,157.65,160.19,19923315.0,176217.0,161.543728
NVDA,2019-05-17 04:00:00+00:00,158.5,163.71,154.94,156.53,26468467.0,198463.0,159.56737
NVDA,2019-05-20 04:00:00+00:00,152.55,154.77,150.75,151.75,14935408.0,124529.0,152.519057
NVDA,2019-05-21 04:00:00+00:00,154.2,155.7,152.64,155.06,9558029.0,73269.0,154.58922
NVDA,2019-05-22 04:00:00+00:00,153.5,154.55,151.76,152.2,8609255.0,72638.0,152.788169
NVDA,2019-05-23 04:00:00+00:00,149.69,149.69,144.9112,147.32,15620997.0,141965.0,146.819365
NVDA,2019-05-24 04:00:00+00:00,148.08,149.5,144.88,145.15,9382337.0,86425.0,146.690082
NVDA,2019-05-28 04:00:00+00:00,145.86,147.18,143.25,143.33,11446274.0,100327.0,144.489583
NVDA,2019-05-29 04:00:00+00:00,141.41,142.82,138.94,140.34,14467577.0,127155.0,140.637898
NVDA,2019-05-30 04:00:00+00:00,140.31,141.7499,137.57,139.11,10143297.0,86154.0,139.663012
NVDA,2019-05-31 04:00:00+00:00,137.14,138.4491,135.39,135.46,10265702.0,82755.0,136.773383
NVDA,2019-06-03 04:00:00+00:00,135.91,137.47,132.6,133.78,12691745.0,103143.0,134.863809
NVDA,2019-06-04 04:00:00+00:00,136.36,143.21,135.4675,143.0,16760507.0,118430.0,140.613372
NVDA,2019-06-05 04:00:00+00:00,145.97,146.19,139.82,141.28,13295612.0,100073.0,141.652598
NVDA,2019-06-06 04:00:00+00:00,141.45,144.77,141.35,143.78,10689724.0,78009.0,143.064445
NVDA,2019-06-07 04:00:00+00:00,144.02,146.88,143.25,145.5,9200136.0,68262.0,145.597514
NVDA,2019-06-10 04:00:00+00:00,147.76,151.19,147.76,148.43,10591740.0,81988.0,149.45615
NVDA,2019-06-11 04:00:00+00:00,150.84,152.36,149.16,150.75,10116318.0,71175.0,150.785989
NVDA,2019-06-12 04:00:00+00:00,149.0,149.25,145.59,146.2,9381593.0,67836.0,146.746319
NVDA,2019-06-13 04:00:00+00:00,147.09,149.0,146.38,148.26,8109070.0,55023.0,147.788199
NVDA,2019-06-14 04:00:00+00:00,144.51,145.49,142.836,144.64,10305149.0,76711.0,144.107496
NVDA,2019-06-17 04:00:00+00:00,144.57,146.5206,143.65,145.03,7200163.0,51832.0,145.487726
NVDA,2019-06-18 04:00:00+00:00,147.5,155.11,147.06,152.88,15187206.0,113946.0,152.715102
NVDA,2019-06-19 04:00:00+00:00,154.3,154.7568,152.0738,153.12,8795187.0,66556.0,153.108451
NVDA,2019-06-20 04:00:00+00:00,156.77,157.33,153.5178,154.1,9289405.0,68668.0,154.933942
NVDA,2019-06-21 04:00:00+00:00,153.5,155.48,151.5,151.76,12864147.0,68613.0,152.765537
NVDA,2019-06-24 04:00:00+00:00,152.62,153.85,150.72,152.66,7576248.0,51870.0,152.686537
NVDA,2019-06-25 04:00:00+00:00,152.86,155.88,151.37,151.48,8099870.0,62515.0,153.363739
NVDA,2019-06-26 04:00:00+00:00,156.61,161.72,156.09,159.26,15373708.0,125815.0,159.756869
NVDA,2019-06-27 04:00:00+00:00,162.71,164.0,161.26,163.23,11697661.0,83545.0,162.858354
NVDA,2019-06-28 04:00:00+00:00,165.0,165.37,162.35,164.23,11102228.0,65775.0,164.042264
NVDA,2019-07-01 04:00:00+00:00,172.57,173.95,164.66,166.17,18543536.0,129970.0,168.129937
NVDA,2019-07-02 04:00:00+00:00,165.5,166.3493,161.7,162.23,10397402.0,77147.0,163.43965
NVDA,2019-07-03 04:00:00+00:00,163.17,163.4,160.3415,162.75,6460526.0,50991.0,161.859692
NVDA,2019-07-05 04:00:00+00:00,160.4,160.58,157.68,160.23,10342185.0,74647.0,159.44766
NVDA,2019-07-08 04:00:00+00:00,157.83,158.59,156.0,157.21,8614400.0,66060.0,157.137964
NVDA,2019-07-09 04:00:00+00:00,155.51,158.44,155.0,157.31,8904958.0,64366.0,157.011014
NVDA,2019-07-10 04:00:00+00:00,159.06,162.3689,158.5,160.06,11746458.0,83672.0,160.383975
NVDA,2019-07-11 04:00:00+00:00,163.0,167.92,161.5,166.28,17581563.0,117972.0,165.539333
NVDA,2019-07-12 04:00:00+00:00,167.4,170.47,167.4,167.61,13044695.0,93462.0,168.580599
NVDA,2019-07-15 04:00:00+00:00,168.46,169.1058,166.13,167.27,7697037.0,54331.0,167.168515
NVDA,2019-07-16 04:00:00+00:00,166.67,168.17,164.8425,167.08,8776691.0,70204.0,166.775061
NVDA,2019-07-17 04:00:00+00:00,167.15,169.99,165.974,169.71,9199274.0,61833.0,168.94255
NVDA,2019-07-18 04:00:00+00:00,170.125,172.71,167.85,170.18,11472732.0,75812.0,169.755298
NVDA,2019-07-19 04:00:00+00:00,171.72,171.98,168.2,168.44,9388778.0,64325.0,170.212895
NVDA,2019-07-22 04:00:00+00:00,169.3,171.84,169.0,171.3,8217284.0,60550.0,170.801128
NVDA,2019-07-23 04:00:00+00:00,172.9,175.74,172.27,175.66,11189211.0,77446.0,174.296482
NVDA,2019-07-24 04:00:00+00:00,177.4,178.89,174.34,178.66,9665379.0,81074.0,177.260658
NVDA,2019-07-25 04:00:00+00:00,176.99,177.5,172.44,173.38,10698072.0,73654.0,174.313077
NVDA,2019-07-26 04:00:00+00:00,174.47,176.95,174.47,175.07,7318322.0,55196.0,175.648695
NVDA,2019-07-29 04:00:00+00:00,174.78,175.4697,171.27,174.82,6528862.0,48906.0,173.974545
NVDA,2019-07-30 04:00:00+00:00,172.95,175.94,172.37,175.45,5127968.0,43781.0,174.418894
NVDA,2019-07-31 04:00:00+00:00,174.18,174.215,167.02,168.74,9476127.0,80832.0,170.875474
NVDA,2019-08-01 04:00:00+00:00,169.14,172.78,162.8204,164.92,11008636.0,100457.0,167.237011
NVDA,2019-08-02 04:00:00+00:00,161.19,163.98,159.28,161.19,11157254.0,99427.0,161.071758
NVDA,2019-08-05 04:00:00+00:00,153.8,153.85,148.9,150.79,15655915.0,139140.0,151.187286
NVDA,2019-08-06 04:00:00+00:00,153.8,155.63,150.43,152.35,9649731.0,79888.0,152.364193
NVDA,2019-08-07 04:00:00+00:00,149.9,154.37,149.2,153.89,10346530.0,74945.0,152.677275
NVDA,2019-08-08 04:00:00+00:00,156.21,158.31,153.9,158.26,8270984.0,69840.0,156.955538
NVDA,2019-08-09 04:00:00+00:00,156.6,156.75,152.15,154.18,8937075.0,74966.0,154.064334
NVDA,2019-08-12 04:00:00+00:00,152.08,154.18,150.57,151.45,7815743.0,58087.0,152.027679
NVDA,2019-08-13 04:00:00+00:00,151.39,157.9,149.8201,156.05,9434906.0,81960.0,155.55946
NVDA,2019-08-14 04:00:00+00:00,152.5035,152.95,148.3111,150.07,11128611.0,90248.0,150.418985
NVDA,2019-08-15 04:00:00+00:00,150.83,151.63,147.394,148.77,14184011.0,129762.0,150.827813
NVDA,2019-08-16 04:00:00+00:00,159.35,161.54,156.88,159.56,26326955.0,182942.0,159.151227
NVDA,2019-08-19 04:00:00+00:00,164.12,171.42,163.47,170.78,21219978.0,156442.0,168.743387
NVDA,2019-08-20 04:00:00+00:00,170.56,170.58,167.02,167.87,12760149.0,91683.0,168.205047
NVDA,2019-08-21 04:00:00+00:00,170.53,173.45,169.66,171.23,11078110.0,88490.0,171.823027
NVDA,2019-08-22 04:00:00+00:00,171.62,173.33,169.9045,171.48,7940952.0,67843.0,171.697082
NVDA,2019-08-23 04:00:00+00:00,168.4,170.59,161.64,162.44,15314307.0,122813.0,164.567775
NVDA,2019-08-26 04:00:00+00:00,165.61,166.58,163.91,165.45,8405937.0,66874.0,165.367224
NVDA,2019-08-27 04:00:00+00:00,166.99,167.1,160.62,161.8,7743176.0,68005.0,162.886395
NVDA,2019-08-28 04:00:00+00:00,160.58,163.34,159.0,161.22,6684345.0,57017.0,161.456335
NVDA,2019-08-29 04:00:00+00:00,164.9,168.3,164.76,167.0,9332239.0,75127.0,167.003193
NVDA,2019-08-30 04:00:00+00:00,168.86,170.86,166.78,167.51,7736845.0,65532.0,168.344195
NVDA,2019-09-03 04:00:00+00:00,164.58,165.91,163.252,164.17,8103634.0,62149.0,164.252962
NVDA,2019-09-04 04:00:00+00:00,166.61,169.06,166.61,168.76,6045743.0,57906.0,168.230635
NVDA,2019-09-05 04:00:00+00:00,172.865,179.99,172.8,179.74,18076216.0,152786.0,178.025973
NVDA,2019-09-06 04:00:00+00:00,178.8,181.09,177.12,178.65,9755500.0,81141.0,178.853209
NVDA,2019-09-09 04:00:00+00:00,179.9,183.98,179.84,180.5,11121690.0,89657.0,181.494349
NVDA,2019-09-10 04:00:00+00:00,179.18,184.25,178.79,183.18,9249073.0,86990.0,181.947835
NVDA,2019-09-11 04:00:00+00:00,183.77,186.27,182.6006,184.33,9687323.0,80639.0,184.657024
NVDA,2019-09-12 04:00:00+00:00,186.2,188.4,183.95,184.27,8548464.0,73603.0,186.045329
NVDA,2019-09-13 04:00:00+00:00,181.59,183.08,180.18,181.94,8629287.0,82429.0,181.751501
NVDA,2019-09-16 04:00:00+00:00,178.92,181.6,178.5,180.21,6276203.0,62801.0,180.351831
NVDA,2019-09-17 04:00:00+00:00,180.48,181.2356,178.61,181.07,6020224.0,63880.0,180.163151
NVDA,2019-09-18 04:00:00+00:00,180.79,181.42,176.5,179.98,7076943.0,72583.0,179.402453
NVDA,2019-09-19 04:00:00+00:00,180.22,180.96,176.5101,176.94,6933555.0,57773.0,178.300494
NVDA,2019-09-20 04:00:00+00:00,176.9,177.85,172.28,172.69,10450810.0,78968.0,174.610496
NVDA,2019-09-23 04:00:00+00:00,172.7,176.67,172.55,174.84,6695139.0,85301.0,175.10978
NVDA,2019-09-24 04:00:00+00:00,176.1,177.29,171.1,172.53,8440946.0,89739.0,173.512084
NVDA,2019-09-25 04:00:00+00:00,172.51,179.02,170.71,178.23,8171410.0,85598.0,176.176205
NVDA,2019-09-26 04:00:00+00:00,177.84,178.19,175.29,177.34,6660024.0,62248.0,176.874541
NVDA,2019-09-27 04:00:00+00:00,175.66,177.7,169.32,171.76,9551415.0,97281.0,173.181408
NVDA,2019-09-30 04:00:00+00:00,172.81,174.48,171.5401,174.07,5180077.0,60082.0,173.431508
NVDA,2019-10-01 04:00:00+00:00,175.0,181.0,173.81,174.0,9480325.0,104501.0,176.863218
NVDA,2019-10-02 04:00:00+00:00,173.12,173.6,170.13,173.04,7919177.0,88156.0,172.010026
NVDA,2019-10-03 04:00:00+00:00,173.22,181.56,172.0,181.31,11959759.0,135983.0,178.097565
NVDA,2019-10-04 04:00:00+00:00,181.4,183.15,178.78,181.97,7084614.0,86133.0,181.415028
NVDA,2019-10-07 04:00:00+00:00,184.58,188.34,184.23,184.33,12646526.0,121783.0,186.118991
NVDA,2019-10-08 04:00:00+00:00,180.64,180.64,176.5,177.23,11654645.0,110823.0,178.185019
NVDA,2019-10-09 04:00:00+00:00,180.32,182.7,179.1601,180.71,8058934.0,78578.0,180.842979
NVDA,2019-10-10 04:00:00+00:00,180.62,185.08,180.41,183.03,8749068.0,79306.0,183.142194
NVDA,2019-10-11 04:00:00+00:00,186.41,189.34,185.65,185.99,11994485.0,113228.0,187.564955
NVDA,2019-10-14 04:00:00+00:00,185.64,187.37,184.385,186.53,5809425.0,50959.0,186.035843
NVDA,2019-10-15 04:00:00+00:00,190.16,199.29,189.6,196.37,17192943.0,158156.0,195.555491
NVDA,2019-10-16 04:00:00+00:00,195.0,199.22,193.75,194.21,11307405.0,104526.0,196.145377
NVDA,2019-10-17 04:00:00+00:00,196.0,197.8143,192.1,194.29,6876873.0,69067.0,194.325082
NVDA,2019-10-18 04:00:00+00:00,194.31,195.62,187.5,190.49,8233730.0,80958.0,191.347372
NVDA,2019-10-21 04:00:00+00:00,192.96,196.55,192.2,196.01,7016109.0,60464.0,195.133484
NVDA,2019-10-22 04:00:00+00:00,198.3,202.53,195.3,195.61,8765057.0,87218.0,197.613002
NVDA,2019-10-23 04:00:00+00:00,192.31,195.66,191.03,195.09,7587803.0,63519.0,194.104893
NVDA,2019-10-24 04:00:00+00:00,196.75,198.21,195.38,196.86,6295559.0,57847.0,197.090643
NVDA,2019-10-25 04:00:00+00:00,200.1,205.3804,199.79,204.54,10940125.0,109347.0,203.425811
NVDA,2019-10-28 04:00:00+00:00,206.3,208.9,205.1168,206.79,8748040.0,81369.0,206.993216
NVDA,2019-10-29 04:00:00+00:00,206.23,206.49,202.14,202.92,5582837.0,57123.0,203.657267
NVDA,2019-10-30 04:00:00+00:00,204.0,204.23,200.26,203.0,5391688.0,55458.0,202.3413
NVDA,2019-10-31 04:00:00+00:00,202.16,203.0,197.81,201.02,5598941.0,58692.0,200.302599
NVDA,2019-11-01 04:00:00+00:00,199.6,203.89,198.5925,202.59,7776659.0,71203.0,202.228551
NVDA,2019-11-04 05:00:00+00:00,205.85,211.0,204.9203,210.5,9832565.0,92242.0,208.060199
NVDA,2019-11-05 05:00:00+00:00,210.49,211.54,207.68,209.61,7880671.0,77151.0,210.157156
NVDA,2019-11-06 05:00:00+00:00,208.64,209.67,204.11,207.63,7021492.0,67158.0,206.75488
NVDA,2019-11-07 05:00:00+00:00,211.106,211.7,206.54,208.34,7459427.0,77399.0,209.553625
NVDA,2019-11-08 05:00:00+00:00,207.66,209.05,206.15,207.78,5069150.0,52087.0,207.633084
NVDA,2019-11-11 05:00:00+00:00,207.75,209.11,204.2801,208.18,6327506.0,62301.0,207.409862
NVDA,2019-11-12 05:00:00+00:00,209.72,211.86,208.31,209.61,7435949.0,73309.0,210.107476
NVDA,2019-11-13 05:00:00+00:00,208.35,209.46,205.9,208.57,7885565.0,74298.0,207.76912
NVDA,2019-11-14 05:00:00+00:00,208.93,209.88,206.516,209.79,13556120.0,149069.0,208.980924
NVDA,2019-11-15 05:00:00+00:00,209.7,211.7799,200.6377,204.19,27174691.0,240536.0,205.077042
NVDA,2019-11-18 05:00:00+00:00,203.89,213.35,203.77,212.28,14820236.0,156700.0,210.558285
NVDA,2019-11-19 05:00:00+00:00,211.032,211.98,205.65,207.99,10728228.0,111744.0,208.187798
NVDA,2019-11-20 05:00:00+00:00,207.07,214.55,206.5643,211.18,12376729.0,125298.0,210.843052
NVDA,2019-11-21 05:00:00+00:00,211.0,213.24,209.31,210.18,7539183.0,76539.0,211.01168
NVDA,2019-11-22 05:00:00+00:00,211.09,212.9633,209.94,210.89,5970875.0,60195.0,211.22192
NVDA,2019-11-25 05:00:00+00:00,216.04,221.41,215.52,221.21,13294608.0,135667.0,219.936439
NVDA,2019-11-26 05:00:00+00:00,220.5,220.6897,216.74,217.0,11088339.0,88850.0,217.851935
NVDA,2019-11-27 05:00:00+00:00,218.67,220.05,217.18,218.24,5717050.0,58858.0,218.222269
NVDA,2019-11-29 05:00:00+00:00,217.0,218.14,215.78,216.74,3834368.0,40030.0,216.860532
NVDA,2019-12-02 05:00:00+00:00,216.46,217.0,208.64,209.25,9823259.0,110158.0,210.961339
NVDA,2019-12-03 05:00:00+00:00,201.87,207.82,200.37,207.66,12459899.0,131316.0,204.450567
NVDA,2019-12-04 05:00:00+00:00,211.02,211.92,208.27,209.42,7229524.0,76002.0,210.039449
NVDA,2019-12-05 05:00:00+00:00,210.3,210.93,207.5083,208.74,4995751.0,57103.0,208.977609
NVDA,2019-12-06 05:00:00+00:00,211.52,213.49,211.12,212.17,6216779.0,67601.0,212.30449
NVDA,2019-12-09 05:00:00+00:00,211.25,214.37,210.9,212.17,5944533.0,63832.0,212.778997
NVDA,2019-12-10 05:00:00+00:00,213.38,216.06,211.26,213.98,6740235.0,68546.0,214.36306
NVDA,2019-12-11 05:00:00+00:00,214.4,217.56,214.3,217.34,6457062.0,61142.0,216.420877
NVDA,2019-12-12 05:00:00+00:00,216.18,224.8,215.82,224.32,10655032.0,115214.0,221.836707
NVDA,2019-12-13 05:00:00+00:00,224.19,228.98,221.82,223.99,12129419.0,122474.0,224.878522
NVDA,2019-12-16 05:00:00+00:00,225.9,228.0642,224.77,225.15,8568378.0,74059.0,226.220522
NVDA,2019-12-17 05:00:00+00:00,225.9,229.2,225.52,228.29,8525694.0,85878.0,227.851846
NVDA,2019-12-18 05:00:00+00:00,229.69,231.94,229.35,229.51,9089700.0,92446.0,230.532901
NVDA,2019-12-19 05:00:00+00:00,230.83,236.0,230.7,235.46,11897219.0,121826.0,234.607278
NVDA,2019-12-20 05:00:00+00:00,238.13,240.39,237.355,239.37,18067743.0,116620.0,239.129686
NVDA,2019-12-23 05:00:00+00:00,240.52,241.81,238.39,238.82,9495881.0,86952.0,239.628408
NVDA,2019-12-24 05:00:00+00:00,238.2,239.31,236.82,238.62,3651152.0,36183.0,238.03906
NVDA,2019-12-26 05:00:00+00:00,238.76,240.32,238.0,239.19,4837572.0,47504.0,239.149215
NVDA,2019-12-27 05:00:00+00:00,239.8,240.34,235.81,236.87,6748781.0,63091.0,237.259919
NVDA,2019-12-30 05:00:00+00:00,235.99,236.2,231.06,232.32,6853059.0,72280.0,232.716749
NVDA,2019-12-31 05:00:00+00:00,230.9,235.675,230.13,235.3,6441549.0,58665.0,234.530418
NVDA,2020-01-02 05:00:00+00:00,238.75,239.91,236.72,239.91,6283815.0,67914.0,238.771225
NVDA,2020-01-03 05:00:00+00:00,235.1,237.83,234.1,236.07,5488864.0,63507.0,236.34343
NVDA,2020-01-06 05:00:00+00:00,232.32,237.27,231.27,237.06,7222529.0,73914.0,235.533439
NVDA,2020-01-07 05:00:00+00:00,238.2,241.77,236.39,239.93,8436402.0,81626.0,239.8384
NVDA,2020-01-08 05:00:00+00:00,239.76,242.04,238.149,240.38,7524829.0,70242.0,240.307925
