timestamp,open_aapl,high_aapl,low_aapl,close_aapl,volume_aapl,trade_count_aapl,vwap_aapl,open_amd,high_amd,low_amd,close_amd,volume_amd,trade_count_amd,vwap_amd,open_amzn,high_amzn,low_amzn,close_amzn,volume_amzn,trade_count_amzn,vwap_amzn,open_msft,high_msft,low_msft,close_msft,volume_msft,trade_count_msft,vwap_msft,open_nvda,high_nvda,low_nvda,close_nvda,volume_nvda,trade_count_nvda,vwap_nvda,open_aud,high_aud,low_aud,close_aud,open_cad,high_cad,low_cad,close_cad,open_cny,high_cny,low_cny,close_cny,open_eur,high_eur,low_eur,close_eur,open_jpy,high_jpy,low_jpy,close_jpy
0.007135016465422694,0.10491432285803137,0.1039312830200772,0.10800291844724769,0.10697181335336392,0.14347076613475027,0.09314980568955748,0.10614349617569196,0.0,0.0,0.0,0.0,0.6566518285041099,0.1882078258717647,0.0,0.4220999064810948,0.42682752564234105,0.4228603859434823,0.4274059248023894,0.0355396409901598,0.1047508003724042,0.4260892426988145,0.0,0.0,0.0,0.0,0.2584622932269865,0.14910821871543248,0.0,0.032505022106493975,0.032785347222251154,0.033209549354477175,0.03459708037003367,0.16461069793566235,0.08421089734697579,0.03365176812946594,0.3165517041921535,0.30444663143410944,0.3358874861182657,0.3110890338753318,0.5785281809277896,0.5516098850633906,0.5951168929110109,0.5672924932335972,0.5102419735244235,0.5129992577584295,0.49712295729968137,0.5045729717790914,0.27560566082993576,0.27528510001869533,0.2765988442674696,0.2781002638522416,0.10557714410814922,0.10937978865877751,0.09493582441594084,0.10275508721389404
0.007683863885839415,0.10443174363472002,0.10314598780777628,0.10767149717216823,0.10617804840368006,0.1401003297822239,0.08990312087613982,0.10594630844688596,0.001752456371902078,0.0011100455154701705,0.001305774004334126,0.0006654122413672081,0.6432623880226083,0.18301163777913826,0.001085568276287141,0.42821386975151204,0.4310150052687987,0.4289298212854049,0.4314449789516834,0.03435013239741351,0.0990319017683016,0.4307888165200723,0.0020754278070978516,0.0016312199493889734,0.0022054254124576067,0.0015503086060323357,0.25034790185914674,0.14326153337481143,0.0017203361680026563,0.03543554521279657,0.03477123280630104,0.035914102235070744,0.036420945837554564,0.16312540738369904,0.0829898293605813,0.03575167185398204,0.30908034840619125,0.28487896395077916,0.327707294090847,0.2965391099041499,0.5623631021280389,0.5353736941948002,0.5794211915535445,0.5498281941698595,0.50023585142364,0.5044634797087202,0.48749612224679506,0.49401146505767635,0.2774766130966664,0.27215367358384723,0.2791725343563356,0.2759894459102892,0.103371041962252,0.10826934460710458,0.10262800181241527,0.10782176904270058
0.008232711306256135,0.10715658322711918,0.10630303320672368,0.11070548380419676,0.10981924533729687,0.1077642691287038,0.06268909115644632,0.10901044440334856,0.002537028889866594,0.0024291255760613417,0.002875721940180931,0.0030350191675692917,0.6147428281267677,0.16737421784100454,0.0028439995431402965,0.43268000518952715,0.4354932667500877,0.43402343404663335,0.43683243216678724,0.032246645940948226,0.09231968060651224,0.4356380752488665,0.003856442913013791,0.003963085981368075,0.004975029418799681,0.004723710259694869,0.22975155217473692,0.12683250759832523,0.004480316335971901,0.03741325190332642,0.037382198150887586,0.038640769369759326,0.03985044881253641,0.15534896175741855,0.07831404756386964,0.03873718815479549,0.2944991540497157,0.2709349841776163,0.31743028068931034,0.28764883916382855,0.5452631110319652,0.5209529695533863,0.5690045248868785,0.5408663697405585,0.4878712150864608,0.4939417039459162,0.47554763882356443,0.4844037065668063,0.2751739026145361,0.27005047672462146,0.2793182149274025,0.276181338450467,0.1084231842811012,0.11057209909611165,0.10709340289393543,0.11101213602966764
0.008781558726672856,0.11061462329692512,0.10876999713274704,0.11398752444097188,0.11209932183705978,0.09648383525594847,0.05226718355042449,0.11170956756309086,0.004604780759642213,0.00385632695309443,0.004830609033374789,0.004343663242258128,0.5945902308627988,0.15916410741194498,0.0044627669516676405,0.43776055178443146,0.4388677722259063,0.4389148694325544,0.44020580328172815,0.029972677016832892,0.0837758700291244,0.43956056483208683,0.006669719835419641,0.005914756464655002,0.00753215057809431,0.00682718062187021,0.22478370733873693,0.11509697231733998,0.006609328706746409,0.04069837839583193,0.040292052208558415,0.041838449721444126,0.04284783152223395,0.15792889266702465,0.07734416007412614,0.04180124476068278,0.28570223514043747,0.2631908896259092,0.31323663794107626,0.28524409379964366,0.5363992520701633,0.5120601893578485,0.5624858597285067,0.5357324602684947,0.47826654221740483,0.485064895985877,0.4659107966656322,0.47517744736815626,0.27531782201966903,0.2698635258926907,0.27956101587918303,0.2772847205564881,0.11161655923847391,0.11330097861818,0.11037522919851472,0.11373289784297524
0.010976948408341514,0.1126702508172186,0.1108588295156352,0.11579821628530856,0.11352969693095316,0.08475754700028634,0.04382144818691104,0.11351979116550098,0.005367355917289929,0.004029248978523831,0.005358956896400147,0.00374479222502766,0.5702628850629059,0.14506800027814415,0.004529017775163402,0.43995719030944813,0.44017413111005893,0.4395082630362863,0.4402800783182793,0.02882553993533958,0.08096612549812249,0.44031233882783927,0.008527064160160525,0.007302252962782363,0.008953587554894282,0.008144579014789766,0.22321257642015868,0.10945763104806303,0.007940893647487013,0.04317916062207236,0.04191438565602029,0.04345851550217225,0.04362391373781138,0.15680803070591012,0.07480186200205532,0.0430406239649716,0.28384644676779525,0.26312174592455495,0.31266713090119325,0.28621570808820307,0.5324370047190827,0.5107425814813862,0.563334276018101,0.53824987728155,0.471913608125333,0.4804910830708735,0.46086721572316147,0.4708604816930544,0.2766130966658671,0.27224714899981306,0.283591511678726,0.2814583833053481,0.11406053308521713,0.1152867632550083,0.11276778643991747,0.1151669835975131
0.01152579582876001,0.11389402906859936,0.11173666793477299,0.11665506153307509,0.11437407105528119,0.07578149108544233,0.03699850361594695,0.1144001326461358,0.004516791318375124,0.0035102666596027454,0.005260835150409732,0.003042412636917846,0.5320883930922968,0.1272238867536899,0.004186869929821313,0.4397146081670871,0.4396444828692553,0.43937809199116595,0.43981767433132934,0.026062943452872515,0.07046098107847085,0.43986230570627094,0.009646559369593355,0.008413872328958794,0.010282191508518668,0.009567514848026037,0.21418688927710805,0.10325595595844936,0.009239202878883246,0.043800437286517196,0.043035218330086056,0.045079936108744084,0.04499109022931283,0.1499394155812525,0.06760352512704254,0.04458001275767379,0.2847863915279647,0.2630526022232007,0.31295188442113453,0.2860699659449186,0.5349479120292049,0.5128069768839216,0.5651253770739073,0.5416004287264755,0.46771846365379055,0.47470360488675745,0.4543525903391403,0.46471633519732425,0.2809306788198609,0.2748177229388662,0.2869421648132868,0.2838090669225233,0.1154877632902922,0.11719907805854968,0.11460984378506778,0.11680112536773501
0.01207464324917673,0.11466455611576515,0.11172344747665341,0.11722359721634162,0.11421158896826544,0.06600232323879238,0.02940260244592688,0.11433661633724845,0.003908197682944731,0.0032003188858026055,0.005238191670565773,0.0035303816139204414,0.4747741277493213,0.10225822798021955,0.004149030538439319,0.43938213943112375,0.4393533779234744,0.43910672065792655,0.4396923003034668,0.024399811778265744,0.06353631911680274,0.4395507974241094,0.010736976781378527,0.009181505246318333,0.01104987738091151,0.01026988470944451,0.20086910851460216,0.09395052102503673,0.009930661168443822,0.04535723264057856,0.04505559107333795,0.046922790616662685,0.04719649332236897,0.15318061707998357,0.06790122053048081,0.046661357543867354,0.2846176834940888,0.265657014974221,0.3142721052863191,0.29019932667129833,0.5382334609562829,0.5171417780410135,0.5721955128205138,0.5483240487631331,0.46089382671443957,0.4700395193484317,0.4503697625313974,0.46195548505627126,0.28323338930199027,0.28033277248083754,0.29296362841742374,0.29292396258095454,0.11711286906952179,0.11887209111938679,0.11763759321445377,0.11976827195825379
0.012623490669593451,0.11545907881491874,0.11282338959219962,0.11815588795762205,0.11526639071348271,0.06457178484806508,0.030263178599368057,0.11542280014705814,0.004810089455931976,0.004783070796756772,0.006664730900734245,0.005149551401247288,0.46985508356201516,0.09873604022375337,0.005609174209655898,0.44020535547004536,0.4399120215059278,0.440236108364193,0.4400929945795979,0.02332168321970217,0.05920084582159669,0.4402734487742488,0.012198136113170777,0.010676941071174506,0.012592209770686646,0.011569086991964628,0.20192608913428145,0.09586671422128454,0.011352283910663674,0.04732340751367092,0.047254147472467006,0.04866221218382061,0.049352758993954665,0.17763347424022247,0.07571934269681851,0.048473612341595945,0.28876308089791225,0.26890676893788346,0.31497104574435886,0.29029648810015374,0.5448846941501202,0.5214465360217675,0.5724783182503783,0.5469955371015036,0.45821415309266467,0.4670304319043508,0.44772788679962616,0.45794974248797615,0.29244423123051044,0.2870630024303602,0.2985480503083573,0.29652194770928286,0.12008310774114506,0.12187595773175586,0.12121584254009177,0.12208681588739623
0.014270032930845389,0.11623493822919284,0.1135187856892877,0.1187352015685334,0.11633451066255396,0.06411773514813265,0.03050890819125543,0.11622945007064878,0.005429681771520756,0.0052588045891011626,0.007291200509750073,0.005083010177110547,0.5129117284263818,0.11834700759774913,0.005931055665977625,0.440290217347235,0.4394896836438396,0.43961123087427684,0.44001844031358595,0.023441563754544578,0.059640025392423766,0.43985309436857417,0.013313996597897615,0.011777697707388124,0.013698585974278366,0.012398829626179053,0.20318033814222597,0.0994863294157364,0.012333383072154258,0.04620193826787486,0.046088768884431947,0.04688345696313398,0.04778903281657146,0.23639001529364712,0.10855783322400608,0.04692744753051936,0.28888358663639613,0.2699208765577499,0.31647247339496065,0.2929927177509075,0.5441011486065364,0.5217555515497985,0.5734681372549026,0.5471621639878768,0.45325625508084144,0.4625268310297095,0.44628686367320736,0.4561727589426434,0.2957543775485729,0.28944662553748346,0.3020443840139859,0.29796114176061383,0.12238604261482067,0.12389952685427374,0.12335432290630122,0.12382625029745231
0.01481888035126211,0.11767467734846443,0.11533263254328935,0.12005280322311773,0.11758109454326554,0.06773529277913043,0.03528159002839537,0.11801691088487448,0.005649655374688395,0.005093018570556884,0.00676285264672466,0.0043584501809551535,0.5647054075346083,0.13963627793707528,0.005468386693714966,0.44074439588074654,0.43905282049631544,0.43948614242961664,0.4393669979817297,0.02232054045245644,0.05885924024252837,0.4392799095176442,0.014397144560270969,0.012537509459174645,0.014031964234301031,0.012722720391289133,0.20417219270902898,0.10827743972653961,0.01274590213260901,0.04467829688894623,0.04416898368885264,0.04473321723689855,0.045066241579796995,0.25214972725422025,0.11809297564954968,0.04460857334225474,0.2911972968152745,0.27155727748980674,0.3185434080854468,0.2949602366852404,0.5441590241296419,0.5212534013167494,0.5729967948717949,0.5466983107636461,0.4530856391573579,0.4607915906036233,0.44586656526133517,0.4528898571385538,0.297097625329815,0.29089549448494934,0.30325838877288414,0.29911249700167897,0.12406587993583829,0.12606373822908346,0.12574688014770352,0.12636380291744898
